step,round,primary_run,rollout/dynamic_filter/drop_shopsim_unscored_technical_group,rollout/dynamic_filter/drop_shopsim_zero_std_group,rollout/shopsim/trajectory_count,rollout/shopsim/group_count,rollout/shopsim/scored_rate,rollout/shopsim/reward_mean,rollout/shopsim/strict_reward_mean,rollout/shopsim/success_rate,rollout/shopsim/skill_free_group_rate,rollout/shopsim/assisted_empty_group_rate,rollout/shopsim/skills_per_assisted_group_mean,rollout/shopsim/chunk/chunk-27a7e5bb9344/inclusion_rate,rollout/shopsim/chunk/chunk-27a7e5bb9344/target_rho,rollout/shopsim/chunk/chunk-a9e98e128a35/inclusion_rate,rollout/shopsim/chunk/chunk-a9e98e128a35/target_rho,rollout/shopsim/chunk/chunk-a71a5634ee99/inclusion_rate,rollout/shopsim/chunk/chunk-a71a5634ee99/target_rho,rollout/shopsim/chunk/chunk-4d958fc1d69e/inclusion_rate,rollout/shopsim/chunk/chunk-4d958fc1d69e/target_rho,rollout/shopsim/chunk/chunk-bbe6cb9408eb/inclusion_rate,rollout/shopsim/chunk/chunk-bbe6cb9408eb/target_rho,rollout/shopsim/chunk/chunk-d3a9ac5af7ef/inclusion_rate,rollout/shopsim/chunk/chunk-d3a9ac5af7ef/target_rho,rollout/shopsim/chunk/chunk-b64b0567ce98/inclusion_rate,rollout/shopsim/chunk/chunk-b64b0567ce98/target_rho,rollout/shopsim/chunk/chunk-f58e352cdad0/inclusion_rate,rollout/shopsim/chunk/chunk-f58e352cdad0/target_rho,rollout/shopsim/chunk/chunk-c83ed5ae8b70/inclusion_rate,rollout/shopsim/chunk/chunk-c83ed5ae8b70/target_rho,rollout/shopsim/chunk/chunk-1f8d27322e9f/inclusion_rate,rollout/shopsim/chunk/chunk-1f8d27322e9f/target_rho,rollout/shopsim/q,rollout/shopsim/rho_min,rollout/shopsim/rho_mean,rollout/shopsim/rho_max,rollout/shopsim/all_wrong_group_rate,rollout/shopsim/full_skill_retry_rate,rollout/shopsim/full_skill_retry_success_rate,rollout/shopsim/internalization_deficit_rate,rollout/shopsim/pending_analysis_rate,rollout/shopsim/runtime_error_group_rate,rollout/shopsim/train_group_count,rollout/shopsim/train_trajectory_count,rollout/shopsim/technical_group_drop_count,rollout/shopsim/technical_group_drop_rate,rollout/shopsim/zero_std_group_drop_count,rollout/shopsim/zero_std_group_drop_rate,rollout/shopsim/chunk/online-8e3e179b9270814a/inclusion_rate,rollout/shopsim/chunk/online-8e3e179b9270814a/target_rho,rollout/shopsim/chunk/online-bbef274e1764d953/inclusion_rate,rollout/shopsim/chunk/online-bbef274e1764d953/target_rho,rollout/shopsim/chunk/online-214dfd1028dc4157/inclusion_rate,rollout/shopsim/chunk/online-214dfd1028dc4157/target_rho,rollout/shopsim/chunk/online-3297dc4c0f4f6109/inclusion_rate,rollout/shopsim/chunk/online-3297dc4c0f4f6109/target_rho,rollout/shopsim/chunk/online-3d2cdd6a2aac9717/inclusion_rate,rollout/shopsim/chunk/online-3d2cdd6a2aac9717/target_rho,rollout/shopsim/chunk/online-ea5dd903b14ec0fc/inclusion_rate,rollout/shopsim/chunk/online-ea5dd903b14ec0fc/target_rho,rollout/shopsim/chunk/online-ebb64d6b2cfaaa2a/inclusion_rate,rollout/shopsim/chunk/online-ebb64d6b2cfaaa2a/target_rho
36,1,1,,16,256.0,32.0,1.0,0.8919270833333334,0.8919270833333334,0.88671875,0.21875,0.0,3.52,0.28,0.4558757756140158,0.52,0.3445315989317448,,,,,0.48,0.589599778982441,,,,,,,0.28,0.5449789167055454,0.52,0.6423226971958329,0.2,0.3445315989317448,0.570903625792697,0.8999999999999999,0.03125,0.03125,0.0,0.0,0.03125,0.0,16.0,128.0,,,16.0,0.5,0.56,0.5190166131192998,0.88,0.8999999999999999,,,,,,,,,,
37,1,1,,16,256.0,32.0,1.0,0.8015625,0.8015625,0.796875,0.1875,0.0,3.923076923076923,0.46153846153846156,0.4558757756140158,0.34615384615384615,0.3445315989317448,,,,,0.6153846153846154,0.589599778982441,,,,,,,0.5769230769230769,0.5449789167055454,0.5,0.6423226971958329,0.2,0.3445315989317448,0.570903625792697,0.8999999999999999,0.125,0.125,0.0,0.0,0.125,0.0,16.0,128.0,,,16.0,0.5,0.5384615384615384,0.5190166131192998,0.8846153846153846,0.8999999999999999,,,,,,,,,,
38,1,1,,16,256.0,32.0,1.0,0.84375,0.84375,0.828125,0.1875,0.0,3.6923076923076925,0.4230769230769231,0.4558757756140158,0.23076923076923078,0.3445315989317448,,,,,0.7307692307692307,0.589599778982441,,,,,,,0.5,0.5449789167055454,0.5384615384615384,0.6423226971958329,0.2,0.3445315989317448,0.570903625792697,0.8999999999999999,0.09375,0.09375,0.0,0.0,0.09375,0.0,16.0,128.0,,,16.0,0.5,0.4230769230769231,0.5190166131192998,0.8461538461538461,0.8999999999999999,,,,,,,,,,
39,1,1,,16,256.0,32.0,1.0,0.845703125,0.845703125,0.828125,0.125,0.0,3.9642857142857144,0.2857142857142857,0.4558757756140158,0.5,0.3445315989317448,,,,,0.5357142857142857,0.589599778982441,,,,,,,0.6071428571428571,0.5449789167055454,0.6785714285714286,0.6423226971958329,0.2,0.3445315989317448,0.570903625792697,0.8999999999999999,0.09375,0.09375,0.0,0.0,0.09375,0.0,16.0,128.0,,,16.0,0.5,0.4642857142857143,0.5190166131192998,0.8928571428571429,0.8999999999999999,,,,,,,,,,
40,1,1,,16,256.0,32.0,1.0,0.82734375,0.82734375,0.82421875,0.15625,0.0,4.444444444444445,0.48148148148148145,0.4558757756140158,0.4444444444444444,0.3445315989317448,,,,,0.7407407407407407,0.589599778982441,,,,,,,0.48148148148148145,0.5449789167055454,0.7777777777777778,0.6423226971958329,0.2,0.3445315989317448,0.570903625792697,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.6296296296296297,0.5190166131192998,0.8888888888888888,0.8999999999999999,,,,,,,,,,
41,2,1,,16,256.0,32.0,1.0,0.92578125,0.92578125,0.92578125,0.21875,0.0,2.56,,,0.4,0.36213934903190265,,,,,,,,,,,,,0.92,0.8999999999999999,0.24,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.52,0.5112815560620121,0.48,0.5830719338167873,,,,,,,,,,
42,2,1,,16,256.0,32.0,1.0,0.76171875,0.76171875,0.75,0.125,0.03125,2.7142857142857144,,,0.2857142857142857,0.36213934903190265,,,,,,,,,,,,,0.8214285714285714,0.8999999999999999,0.5,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.15625,0.15625,0.0,0.0,0.15625,0.0,16.0,128.0,,,16.0,0.5,0.5,0.5112815560620121,0.6071428571428571,0.5830719338167873,,,,,,,,,,
43,2,1,,16,256.0,32.0,1.0,0.8296875,0.8296875,0.8203125,0.21875,0.0,2.88,,,0.24,0.36213934903190265,,,,,,,,,,,,,0.84,0.8999999999999999,0.48,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.09375,0.09375,0.0,0.0,0.09375,0.0,16.0,128.0,,,16.0,0.5,0.64,0.5112815560620121,0.68,0.5830719338167873,,,,,,,,,,
44,2,1,,16,256.0,32.0,1.0,0.818359375,0.818359375,0.81640625,0.1875,0.03125,2.423076923076923,,,0.34615384615384615,0.36213934903190265,,,,,,,,,,,,,0.8076923076923077,0.8999999999999999,0.38461538461538464,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.23076923076923078,0.5112815560620121,0.6538461538461539,0.5830719338167873,,,,,,,,,,
45,2,1,,16,256.0,32.0,1.0,0.91748046875,0.91748046875,0.90625,0.21875,0.0,3.0,,,0.4,0.36213934903190265,,,,,,,,,,,,,0.92,0.8999999999999999,0.4,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.52,0.5112815560620121,0.76,0.5830719338167873,,,,,,,,,,
46,2,1,,16,256.0,32.0,1.0,0.8232421875,0.8232421875,0.81640625,0.3125,0.0,2.9545454545454546,,,0.4090909090909091,0.36213934903190265,,,,,,,,,,,,,0.9545454545454546,0.8999999999999999,0.36363636363636365,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.09375,0.09375,0.0,0.0,0.09375,0.0,16.0,128.0,,,16.0,0.5,0.5454545454545454,0.5112815560620121,0.6818181818181818,0.5830719338167873,,,,,,,,,,
47,2,1,,16,256.0,32.0,1.0,0.948828125,0.948828125,0.9296875,0.0625,0.0,2.8,,,0.23333333333333334,0.36213934903190265,,,,,,,,,,,,,0.9,0.8999999999999999,0.43333333333333335,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.03125,0.03125,0.0,0.0,0.03125,0.0,16.0,128.0,,,16.0,0.5,0.5,0.5112815560620121,0.7333333333333333,0.5830719338167873,,,,,,,,,,
48,2,1,,16,256.0,32.0,1.0,0.8125,0.8125,0.796875,0.25,0.0,2.9583333333333335,,,0.4166666666666667,0.36213934903190265,,,,,,,,,,,,,0.9166666666666666,0.8999999999999999,0.2916666666666667,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.15625,0.15625,0.0,0.0,0.15625,0.0,16.0,128.0,,,16.0,0.5,0.7083333333333334,0.5112815560620121,0.625,0.5830719338167873,,,,,,,,,,
49,2,1,,16,256.0,32.0,1.0,0.7972005208333334,0.7972005208333334,0.78125,0.25,0.0,2.5833333333333335,,,0.2916666666666667,0.36213934903190265,,,,,,,,,,,,,0.9166666666666666,0.8999999999999999,0.25,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.09375,0.09375,0.0,0.0,0.09375,0.0,16.0,128.0,,,16.0,0.5,0.5,0.5112815560620121,0.625,0.5830719338167873,,,,,,,,,,
50,2,1,,16,256.0,32.0,1.0,0.83203125,0.83203125,0.83203125,0.125,0.0,3.0357142857142856,,,0.32142857142857145,0.36213934903190265,,,,,,,,,,,,,0.9285714285714286,0.8999999999999999,0.5,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.5357142857142857,0.5112815560620121,0.75,0.5830719338167873,,,,,,,,,,
51,2,1,,16,256.0,32.0,1.0,0.8260091145833334,0.8260091145833334,0.8203125,0.15625,0.03125,2.6296296296296298,,,0.4074074074074074,0.36213934903190265,,,,,,,,,,,,,0.7777777777777778,0.8999999999999999,0.2962962962962963,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.6296296296296297,0.5112815560620121,0.5185185185185185,0.5830719338167873,,,,,,,,,,
52,2,1,,16,256.0,32.0,1.0,0.8046875,0.8046875,0.8046875,0.1875,0.0,2.8846153846153846,,,0.38461538461538464,0.36213934903190265,,,,,,,,,,,,,0.9615384615384616,0.8999999999999999,0.5384615384615384,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.09375,0.09375,0.0,0.0,0.09375,0.0,16.0,128.0,,,16.0,0.5,0.5769230769230769,0.5112815560620121,0.4230769230769231,0.5830719338167873,,,,,,,,,,
53,2,1,,16,256.0,32.0,1.0,0.8546781994047619,0.8546781994047619,0.81640625,0.21875,0.0,2.88,,,0.4,0.36213934903190265,,,,,,,,,,,,,0.88,0.8999999999999999,0.6,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.09375,0.09375,0.0,0.0,0.09375,0.0,16.0,128.0,,,16.0,0.5,0.44,0.5112815560620121,0.56,0.5830719338167873,,,,,,,,,,
54,2,1,,16,256.0,32.0,1.0,0.9045758928571429,0.9045758928571429,0.89453125,0.21875,0.0,2.88,,,0.36,0.36213934903190265,,,,,,,,,,,,,0.88,0.8999999999999999,0.4,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.03125,0.03125,0.0,0.0,0.03125,0.0,16.0,128.0,,,16.0,0.5,0.56,0.5112815560620121,0.68,0.5830719338167873,,,,,,,,,,
55,2,1,,16,256.0,32.0,1.0,0.7652698863636364,0.7652698863636364,0.76171875,0.15625,0.0,2.925925925925926,,,0.48148148148148145,0.36213934903190265,,,,,,,,,,,,,0.8888888888888888,0.8999999999999999,0.37037037037037035,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.15625,0.15625,0.2,0.03125,0.125,0.0,16.0,128.0,,,16.0,0.5,0.48148148148148145,0.5112815560620121,0.7037037037037037,0.5830719338167873,,,,,,,,,,
56,2,1,,16,256.0,32.0,1.0,0.8483072916666666,0.8483072916666666,0.84765625,0.28125,0.09375,2.6956521739130435,,,0.2608695652173913,0.36213934903190265,,,,,,,,,,,,,0.8260869565217391,0.8999999999999999,0.5652173913043478,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.5217391304347826,0.5112815560620121,0.5217391304347826,0.5830719338167873,,,,,,,,,,
57,2,1,,16,256.0,32.0,1.0,0.83984375,0.83984375,0.83984375,0.25,0.0,2.75,,,0.5,0.36213934903190265,,,,,,,,,,,,,0.9166666666666666,0.8999999999999999,0.375,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.375,0.5112815560620121,0.5833333333333334,0.5830719338167873,,,,,,,,,,
58,2,1,,16,256.0,32.0,1.0,0.8984375,0.8984375,0.8984375,0.34375,0.03125,3.0476190476190474,,,0.5714285714285714,0.36213934903190265,,,,,,,,,,,,,0.9523809523809523,0.8999999999999999,0.42857142857142855,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.42857142857142855,0.5112815560620121,0.6666666666666666,0.5830719338167873,,,,,,,,,,
59,2,1,,16,256.0,32.0,1.0,0.8683035714285714,0.8683035714285714,0.8671875,0.28125,0.0,2.9130434782608696,,,0.2608695652173913,0.36213934903190265,,,,,,,,,,,,,0.9130434782608695,0.8999999999999999,0.5652173913043478,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.391304347826087,0.5112815560620121,0.782608695652174,0.5830719338167873,,,,,,,,,,
60,2,1,,16,256.0,32.0,1.0,0.8460286458333334,0.8460286458333334,0.796875,0.21875,0.0,2.44,,,0.36,0.36213934903190265,,,,,,,,,,,,,0.88,0.8999999999999999,0.24,0.406239919602322,0.2,0.36213934903190265,0.5525465517026048,0.8999999999999999,0.125,0.125,0.0,0.0,0.125,0.0,16.0,128.0,,,16.0,0.5,0.36,0.5112815560620121,0.6,0.5830719338167873,,,,,,,,,,
61,3,1,,16,256.0,32.0,1.0,0.871875,0.871875,0.87109375,0.15625,0.0,4.185185185185185,,,0.8518518518518519,0.8876413579359135,,,,,,,,,,,,,0.8518518518518519,0.8999999999999999,0.7407407407407407,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.6296296296296297,0.7037147129653498,,,0.37037037037037035,0.3190629307171016,0.037037037037037035,0.29279886960426194,0.2962962962962963,0.3415999358559877,0.4074074074074074,0.3993089719266536,,
62,3,1,,16,256.0,32.0,1.0,0.8563802083333333,0.8563802083333333,0.8359375,0.28125,0.0,4.565217391304348,,,0.9130434782608695,0.8876413579359135,,,,,,,,,,,,,0.9565217391304348,0.8999999999999999,0.7391304347826086,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.125,0.125,0.0,0.0,0.125,0.0,16.0,128.0,,,16.0,0.5,0.6086956521739131,0.7037147129653498,,,0.2608695652173913,0.3190629307171016,0.30434782608695654,0.29279886960426194,0.30434782608695654,0.3415999358559877,0.4782608695652174,0.3993089719266536,,
63,3,1,,16,256.0,32.0,1.0,0.8984375,0.8984375,0.87890625,0.125,0.0,4.785714285714286,,,0.9642857142857143,0.8876413579359135,,,,,,,,,,,,,0.9285714285714286,0.8999999999999999,0.6071428571428571,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.8571428571428571,0.7037147129653498,,,0.35714285714285715,0.3190629307171016,0.39285714285714285,0.29279886960426194,0.42857142857142855,0.3415999358559877,0.25,0.3993089719266536,,
64,3,1,,16,256.0,32.0,1.0,0.8587239583333334,0.8587239583333334,0.8359375,0.25,0.0,4.375,,,0.9166666666666666,0.8876413579359135,,,,,,,,,,,,,0.7916666666666666,0.8999999999999999,0.75,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.03125,0.03125,0.0,0.0,0.03125,0.0,16.0,128.0,,,16.0,0.5,0.8333333333333334,0.7037147129653498,,,0.2916666666666667,0.3190629307171016,0.125,0.29279886960426194,0.20833333333333334,0.3415999358559877,0.4583333333333333,0.3993089719266536,,
65,3,1,,16,256.0,32.0,1.0,0.83984375,0.83984375,0.83984375,0.1875,0.0,4.230769230769231,,,0.8461538461538461,0.8876413579359135,,,,,,,,,,,,,0.8846153846153846,0.8999999999999999,0.6153846153846154,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.125,0.125,0.0,0.0,0.125,0.0,16.0,128.0,,,16.0,0.5,0.7307692307692307,0.7037147129653498,,,0.34615384615384615,0.3190629307171016,0.07692307692307693,0.29279886960426194,0.2692307692307692,0.3415999358559877,0.46153846153846156,0.3993089719266536,,
66,3,1,,16,256.0,32.0,1.0,0.8621651785714286,0.8621651785714286,0.859375,0.1875,0.0,4.0,,,0.8461538461538461,0.8876413579359135,,,,,,,,,,,,,0.8076923076923077,0.8999999999999999,0.6923076923076923,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.09375,0.09375,0.0,0.0,0.09375,0.0,16.0,128.0,,,16.0,0.5,0.5769230769230769,0.7037147129653498,,,0.38461538461538464,0.3190629307171016,0.15384615384615385,0.29279886960426194,0.11538461538461539,0.3415999358559877,0.4230769230769231,0.3993089719266536,,
67,3,1,,16,256.0,32.0,1.0,0.9033203125,0.9033203125,0.8984375,0.1875,0.03125,4.230769230769231,,,0.9230769230769231,0.8876413579359135,,,,,,,,,,,,,0.7692307692307693,0.8999999999999999,0.6923076923076923,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.0,0.0,,0.0,0.0,0.0,16.0,128.0,,,16.0,0.5,0.5769230769230769,0.7037147129653498,,,0.38461538461538464,0.3190629307171016,0.5,0.29279886960426194,0.07692307692307693,0.3415999358559877,0.3076923076923077,0.3993089719266536,,
68,3,1,,16,256.0,32.0,1.0,0.822265625,0.822265625,0.81640625,0.21875,0.0,4.56,,,0.92,0.8876413579359135,,,,,,,,,,,,,0.84,0.8999999999999999,0.64,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.125,0.125,0.0,0.0,0.125,0.0,16.0,128.0,,,16.0,0.5,0.72,0.7037147129653498,,,0.32,0.3190629307171016,0.4,0.29279886960426194,0.36,0.3415999358559877,0.36,0.3993089719266536,,
69,3,1,,16,256.0,32.0,1.0,0.8914620535714286,0.8914620535714286,0.87890625,0.21875,0.0,4.56,,,0.92,0.8876413579359135,,,,,,,,,,,,,0.84,0.8999999999999999,0.8,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.03125,0.03125,0.0,0.0,0.03125,0.0,16.0,128.0,,,16.0,0.5,0.76,0.7037147129653498,,,0.4,0.3190629307171016,0.32,0.29279886960426194,0.16,0.3415999358559877,0.36,0.3993089719266536,,
70,3,1,,16,256.0,32.0,1.0,0.79296875,0.79296875,0.79296875,0.15625,0.0,4.222222222222222,,,0.8888888888888888,0.8876413579359135,,,,,,,,,,,,,0.9259259259259259,0.8999999999999999,0.7407407407407407,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.15625,0.15625,0.0,0.0,0.15625,0.0,16.0,128.0,,,16.0,0.5,0.5925925925925926,0.7037147129653498,,,0.25925925925925924,0.3190629307171016,0.14814814814814814,0.29279886960426194,0.25925925925925924,0.3415999358559877,0.4074074074074074,0.3993089719266536,,
71,3,1,,16,256.0,32.0,1.0,0.9296875,0.9296875,0.9296875,0.21875,0.0,4.4,,,0.8,0.8876413579359135,,,,,,,,,,,,,0.76,0.8999999999999999,0.8,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.03125,0.03125,0.0,0.0,0.03125,0.0,16.0,128.0,,,16.0,0.5,0.56,0.7037147129653498,,,0.44,0.3190629307171016,0.2,0.29279886960426194,0.4,0.3415999358559877,0.44,0.3993089719266536,,
72,3,1,,16,256.0,32.0,1.0,0.78759765625,0.78759765625,0.77734375,0.125,0.0,4.285714285714286,,,0.8928571428571429,0.8876413579359135,,,,,,,,,,,,,0.8928571428571429,0.8999999999999999,0.6428571428571429,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.8214285714285714,0.7037147129653498,,,0.21428571428571427,0.3190629307171016,0.2857142857142857,0.29279886960426194,0.17857142857142858,0.3415999358559877,0.35714285714285715,0.3993089719266536,,
73,3,1,,16,256.0,32.0,1.0,0.89453125,0.89453125,0.89453125,0.15625,0.0,4.62962962962963,,,0.8518518518518519,0.8876413579359135,,,,,,,,,,,,,0.8888888888888888,0.8999999999999999,0.6666666666666666,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.09375,0.09375,0.0,0.0,0.09375,0.0,16.0,128.0,,,16.0,0.5,0.6296296296296297,0.7037147129653498,,,0.37037037037037035,0.3190629307171016,0.4444444444444444,0.29279886960426194,0.4074074074074074,0.3415999358559877,0.37037037037037035,0.3993089719266536,,
74,3,1,,16,256.0,32.0,1.0,0.96484375,0.96484375,0.96484375,0.09375,0.0,4.689655172413793,,,0.8620689655172413,0.8876413579359135,,,,,,,,,,,,,0.9310344827586207,0.8999999999999999,0.7241379310344828,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.0,0.0,,0.0,0.0,0.0,16.0,128.0,,,16.0,0.5,0.6896551724137931,0.7037147129653498,,,0.2413793103448276,0.3190629307171016,0.41379310344827586,0.29279886960426194,0.3793103448275862,0.3415999358559877,0.4482758620689655,0.3993089719266536,,
75,3,1,,16,256.0,32.0,1.0,0.91015625,0.91015625,0.90625,0.21875,0.0,3.88,,,0.76,0.8876413579359135,,,,,,,,,,,,,0.84,0.8999999999999999,0.6,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.0,0.0,,0.0,0.0,0.0,16.0,128.0,,,16.0,0.5,0.76,0.7037147129653498,,,0.08,0.3190629307171016,0.28,0.29279886960426194,0.32,0.3415999358559877,0.24,0.3993089719266536,,
76,3,1,,16,256.0,32.0,1.0,0.8671875,0.8671875,0.85546875,0.125,0.0,4.5,,,0.9642857142857143,0.8876413579359135,,,,,,,,,,,,,0.8571428571428571,0.8999999999999999,0.6785714285714286,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.7142857142857143,0.7037147129653498,,,0.32142857142857145,0.3190629307171016,0.35714285714285715,0.29279886960426194,0.2857142857142857,0.3415999358559877,0.32142857142857145,0.3993089719266536,,
77,3,1,,16,256.0,32.0,1.0,0.89453125,0.89453125,0.89453125,0.1875,0.0,4.346153846153846,,,0.8461538461538461,0.8876413579359135,,,,,,,,,,,,,1.0,0.8999999999999999,0.6923076923076923,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.6153846153846154,0.7037147129653498,,,0.23076923076923078,0.3190629307171016,0.38461538461538464,0.29279886960426194,0.19230769230769232,0.3415999358559877,0.38461538461538464,0.3993089719266536,,
78,3,1,,16,256.0,32.0,1.0,0.9296875,0.9296875,0.9140625,0.21875,0.0,4.76,,,0.76,0.8876413579359135,,,,,,,,,,,,,0.96,0.8999999999999999,0.56,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,128.0,,,16.0,0.5,0.64,0.7037147129653498,,,0.4,0.3190629307171016,0.4,0.29279886960426194,0.52,0.3415999358559877,0.52,0.3993089719266536,,
79,3,1,,16,256.0,32.0,1.0,0.9085286458333334,0.9085286458333334,0.90625,0.21875,0.0,4.44,,,0.92,0.8876413579359135,,,,,,,,,,,,,0.88,0.8999999999999999,0.44,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.03125,0.03125,0.0,0.0,0.03125,0.0,16.0,128.0,,,16.0,0.5,0.8,0.7037147129653498,,,0.44,0.3190629307171016,0.24,0.29279886960426194,0.44,0.3415999358559877,0.28,0.3993089719266536,,
80,3,1,,16,256.0,32.0,1.0,0.921875,0.921875,0.9140625,0.34375,0.0,4.428571428571429,,,0.9047619047619048,0.8876413579359135,,,,,,,,,,,,,0.8571428571428571,0.8999999999999999,0.7619047619047619,0.6863229932230063,0.2,0.29279886960426194,0.5663062215285343,0.8999999999999999,0.0,0.0,,0.0,0.0,0.0,16.0,128.0,,,16.0,0.5,0.8095238095238095,0.7037147129653498,,,0.2857142857142857,0.3190629307171016,0.38095238095238093,0.29279886960426194,0.14285714285714285,0.3415999358559877,0.2857142857142857,0.3993089719266536,,
